city,loc,pop,state,zip
ALTAVISTA,-79.291145,4043,VA,24517
ALTON,-79.020237,2557,VA,24520
AMHERST,-79.050572,7343,VA,24521
APPOMATTOX,-78.822445,8904,VA,24522
BEDFORD,-79.53311,16245,VA,24523
BIG ISLAND,-79.382706,1313,VA,24526
BLAIRS,-79.378869,5007,VA,24527
BROOKNEAL,-78.922679,4364,VA,24528
BUFFALO JUNCTION,-78.609266,3300,VA,24529
CALLANDS,-79.628779,2143,VA,24530
CHATHAM,-79.429659,7825,VA,24531
CLOVER,-78.78618,1516,VA,24534
COLEMAN FALLS,-79.315757,286,VA,24536
CONCORD,-78.980353,3845,VA,24538
CRYSTAL HILL,-78.970634,280,VA,24539
DANVILLE,-79.412441,32061,VA,24540
DANVILLE,-79.441112,33751,VA,24541
DRY FORK,-79.457966,1989,VA,24549
EVINGTON,-79.231723,4961,VA,24550
FOREST,-79.279116,12905,VA,24551
GLADSTONE,-78.850838,2025,VA,24553
GLADYS,-79.104794,3511,VA,24554
GLASGOW,-79.45898,1604,VA,24555
GOODE,-79.381277,2516,VA,24556
GRETNA,-79.338874,8304,VA,24557
HALIFAX,-78.941494,7127,VA,24558
HOWARDSVILLE,-78.582355,21,VA,24562
HURT,-79.299995,5283,VA,24563
JAVA,-79.187034,1111,VA,24565
KEELING,-79.278284,2651,VA,24566
LONG ISLAND,-79.121933,1308,VA,24569
LOWRY,-79.455599,1342,VA,24570
LYNCH STATION,-79.329716,2819,VA,24571
MADISON HEIGHTS,-79.114089,15389,VA,24572
MONROE,-79.17034,5050,VA,24574
LENNIG,-78.989766,5018,VA,24577
NATURAL BRIDGE,-79.533045,1236,VA,24578
NATURAL BRIDGE S,-79.503905,1419,VA,24579
NELSON,-78.670959,131,VA,24580
RINGGOLD,-79.298835,4728,VA,24586
RUSTBURG,-79.121507,4723,VA,24588
SCOTTSBURG,-78.786601,2965,VA,24589
SCOTTSVILLE,-78.473981,5769,VA,24590
SOUTH BOSTON,-78.918829,12624,VA,24592
SPOUT SPRING,-78.905887,872,VA,24593
SUTHERLIN,-79.19495,1018,VA,24594
INGRAM,-79.110874,1648,VA,24597
VIRGILINA,-78.760516,2435,VA,24598
WINGINA,-78.755709,833,VA,24599
BANDY,-81.6508,2348,VA,24602
CONAWAY,-82.224596,1151,VA,24603
BLUEFIELD,-81.325114,10931,VA,24605
CEDAR BLUFF,-81.766788,3486,VA,24609
FALLS MILLS,-81.318234,960,VA,24613
GRUNDY,-82.106077,10245,VA,24614
HURLEY,-82.026164,5296,VA,24620
JEWELL VALLEY,-81.810654,1213,VA,24622
MAVISDALE,-82.221599,141,VA,24627
TIPTOP,-81.525256,6771,VA,24630
PATTERSON,-81.991577,1356,VA,24631
PILGRIMS KNOB,-81.911896,766,VA,24634
POUNDING MILL,-81.730052,3942,VA,24637
RAVEN,-81.889557,3441,VA,24639
RICHLANDS,-81.812286,8026,VA,24641
ROWE,-82.027381,1531,VA,24646
SWORDS CREEK,-81.908385,2756,VA,24649
TAZEWELL,-81.509976,7023,VA,24651
VANSANT,-82.127715,4724,VA,24656
WHITEWOOD,-81.890361,731,VA,24657
BLUEWELL,-81.229023,22561,WV,24701
ATHENS,-80.997362,2863,WV,24712
BEESON,-81.206215,140,WV,24714
BRAMWELL,-81.32556,762,WV,24715
HERNDON,-81.346777,2220,WV,24726
KEGLEY,-81.140117,259,WV,24731
LASHMEET,-81.213845,730,WV,24733
DOTT,-81.268017,1365,WV,24736
ELGOOD,-81.086386,29167,WV,24740
DUHRING,-81.218766,5336,WV,24747
WELCH,-81.534412,11143,WV,24801
MC DOWELL,-81.387601,1968,WV,24810
BRENTON,-81.649502,1908,WV,24818
VALLSCREEK,-81.69552,4476,WV,24819
CLEAR FORK,-81.689268,1173,WV,24822
COAL MOUNTAIN,-81.707862,850,WV,24823
CYCLONE,-81.650458,1328,WV,24827
ASCO,-81.667889,2765,WV,24828
FANROCK,-81.623631,120,WV,24834
HANOVER,-81.813617,1523,WV,24839
IAEGER,-81.811992,5720,WV,24844
JESSE,-81.562831,585,WV,24849
JOLO,-81.831602,3086,WV,24850
MARIANNA,-81.576052,1008,WV,24859
MATHENY,-81.595711,1139,WV,24860
MOHAWK,-81.914174,1705,WV,24862
ALGOMA,-81.415839,2158,WV,24868
NORTH SPRING,-81.797276,226,WV,24869
OCEANA,-81.621564,4243,WV,24870
PAYNESVILLE,-81.68449,1895,WV,24873
PINEVILLE,-81.533642,4142,WV,24874
SIMON,-81.758566,782,WV,24882
SQUIRE,-81.580478,995,WV,24884
LEWISBURG,-80.440669,8645,WV,24901
DAWSON,-80.671306,4475,WV,24910
ARBOVALE,-79.793403,528,WV,24915
ASBURY,-80.565319,598,WV,24916
AUTO,-80.117105,379,WV,24917
BALLARD,-80.76139,1194,WV,24918
BALLENGEE,-80.740339,184,WV,24919
BARTOW,-79.795242,748,WV,24920
BOZOO,-80.814954,651,WV,24923
BUCKEYE,-80.139342,550,WV,24924
CALDWELL,-80.377298,312,WV,24925
STONY BOTTOM,-79.885278,844,WV,24927
CLINTONVILLE,-80.626192,373,WV,24928
CRAWLEY,-80.6309,286,WV,24931
DUNMORE,-79.855557,265,WV,24934
INDIAN MILLS,-80.814923,368,WV,24935
FORT SPRING,-80.566723,397,WV,24936
ANTHONY,-80.364692,814,WV,24938
GAP MILLS,-80.390497,289,WV,24941
GLACE,-80.374716,399,WV,24942
GRASSY MEADOWS,-80.73024,185,WV,24943
GREEN BANK,-79.801535,365,WV,24944
GREENVILLE,-80.676128,1139,WV,24945
DROOP,-80.244578,1393,WV,24946
KIEFFER,-80.59022,2,WV,24950
LINDSIDE,-80.62028,810,WV,24951
MINNEHAHA SPRING,-80.060884,3713,WV,24954
MAXWELTON,-80.427492,139,WV,24957
MEADOW BLUFF,-80.728162,233,WV,24958
PENCE SPRINGS,-80.709234,310,WV,24962
PETERSTOWN,-80.768605,3117,WV,24963
RENICK,-80.365294,1530,WV,24966
RONCEVERTE,-80.462583,4167,WV,24970
SECONDCREEK,-80.418079,452,WV,24974
PICKAWAY,-80.516905,971,WV,24976
SMOOT,-80.668038,634,WV,24977
SWEET SPRINGS,-80.298959,571,WV,24980
TALCOTT,-80.746143,511,WV,24981
UNION,-80.524767,1737,WV,24983
WAITEVILLE,-80.463447,62,WV,24984
WAYSIDE,-80.745806,421,WV,24985
NEOLA,-80.27464,5096,WV,24986
TROUT,-80.517321,998,WV,24991
WOLFCREEK,-80.611254,249,WV,24993
ALUM CREEK,-81.786258,1450,WV,25003
AMEAGLE,-81.406507,623,WV,25004
AMMA,-81.253182,414,WV,25005
ARNETT,-81.435484,2073,WV,25007
ARTIE,-81.378772,407,WV,25008
ASHFORD,-81.711324,1329,WV,25009
BALD KNOB,-81.622943,666,WV,25010
BARRETT,-81.64831,50,WV,25013
DIAMOND,-81.505812,7120,WV,25015
BENTREE,-81.21565,377,WV,25018
FOLA,-81.106838,793,WV,25019
BIM,-81.688047,1061,WV,25021
BLOOMINGROSE,-81.636737,191,WV,25024
BLOUNT,-81.405194,583,WV,25025
BOB WHITE,-81.720884,570,WV,25028
BOMONT,-81.21999,129,WV,25030
BUFFALO,-81.949971,1898,WV,25033
BURNWELL,-81.37647,23,WV,25034
CABIN CREEK,-81.515258,1289,WV,25035
CEDAR GROVE,-81.406711,3463,WV,25039
CLAY,-81.069588,2881,WV,25043
CLEAR CREEK,-81.320866,262,WV,25044
QUICK,-81.356039,5864,WV,25045
CLIO,-81.307188,458,WV,25046
CLOTHIER,-81.988142,1379,WV,25047
COLCORD,-81.443699,405,WV,25048
COMFORT,-81.596177,889,WV,25049
COSTA,-81.708015,134,WV,25051
DANVILLE,-81.854227,4129,WV,25053
DIXIE,-81.186249,795,WV,25059
DOROTHY,-81.496842,524,WV,25060
DRY CREEK,-81.481398,209,WV,25062
DUCK,-80.976416,679,WV,25063
DUNBAR,-81.742467,11543,WV,25064
FRAME,-81.481739,10333,WV,25071
FALLING ROCK,-81.380874,353,WV,25079
FOSTER,-81.765876,1584,WV,25081
FRAZIERS BOTTOM,-82.011068,911,WV,25082
WHITTAKER,-81.386231,2542,WV,25083
GAULEY BRIDGE,-81.19596,826,WV,25085
GLEN,-81.223401,74,WV,25088
GORDON,-81.67132,251,WV,25093
HANSFORD,-81.395026,165,WV,25103
HARRISON,-80.916068,163,WV,25105
HENDERSON,-82.136381,747,WV,25106
HERNSHAW,-81.612986,745,WV,25107
HEWETT,-81.850919,625,WV,25108
INDORE,-81.157495,1173,WV,25111
BIG OTTER,-81.033506,145,WV,25113
RAMAGE,-81.800305,593,WV,25114
KANAWHA FALLS,-81.162753,98,WV,25115
KIMBERLY,-81.321721,108,WV,25118
KINCAID,-81.26897,94,WV,25119
LAKE,-81.951152,3384,WV,25121
CARBON,-81.451228,2581,WV,25122
ARBUCKLE,-81.909244,2325,WV,25123
LIBERTY,-81.767813,1050,WV,25124
LIZEMORES,-81.163255,84,WV,25125
MADISON,-81.793757,4476,WV,25130
MAMMOTH,-81.350893,486,WV,25132
MAYSEL,-81.122653,223,WV,25133
MONTGOMERY,-81.281354,10392,WV,25136
MOUNT CARBON,-81.333373,0,WV,25139
NAOMA,-81.521372,864,WV,25140
NEBO,-81.025657,222,WV,25141
NELLIS,-81.739905,104,WV,25142
NITRO,-81.829311,9525,WV,25143
ORGAS,-81.57383,840,WV,25148
OVAPA,-81.14846,525,WV,25150
PEYTONA,-81.701836,754,WV,25154
PLINY,-82.015494,352,WV,25158
LANHAM,-81.80511,5813,WV,25159
POND GAP,-81.28658,394,WV,25160
POWELLTON,-81.317923,1148,WV,25161
WILLIAMS MOUNTAI,-81.623901,684,WV,25163
PIGEON,-81.226286,1064,WV,25164
RACINE,-81.655742,539,WV,25165
RED HOUSE,-81.904474,3472,WV,25168
RIDGEVIEW,-81.772548,793,WV,25169
ROBERTSBURG,-81.9109,590,WV,25172
ROBSON,-81.248758,39,WV,25173
ROCK CREEK,-81.483674,533,WV,25174
SAINT ALBANS,-81.830463,24409,WV,25177
SAXON,-81.432279,154,WV,25180
SETH,-81.639258,1095,WV,25181
SOUTHSIDE,-81.996596,446,WV,25187
STICKNEY,-81.497001,18,WV,25189
SYLVESTER,-81.549151,1020,WV,25193
TORNADO,-81.847555,1500,WV,25202
TURTLE CREEK,-81.853499,669,WV,25203
BANDYTOWN,-81.635204,500,WV,25204
VAN,-81.702175,9,WV,25206
GARRISON,-81.534013,681,WV,25209
WINFIELD,-81.889965,3958,WV,25213
WINIFREDE,-81.558747,126,WV,25214
ADVENT,-81.572063,189,WV,25231
ARNOLDSBURG,-81.155135,1683,WV,25234
FLOE,-81.090126,886,WV,25235
COTTAGEVILLE,-81.818609,1183,WV,25239
EVANS,-81.790858,1296,WV,25241
GANDEEVILLE,-81.424329,715,WV,25243
GAY,-81.570301,1037,WV,25244
GIVEN,-81.682542,994,WV,25245
HARMONY,-81.507636,372,WV,25246
ROMANCE,-81.651717,1880,WV,25248
KENTUCK,-81.596018,718,WV,25249
LEFT HAND,-81.246675,397,WV,25251
DUNCAN,-81.57245,743,WV,25252
LETART,-81.975129,4478,WV,25253
LETTER GAP,-80.883768,217,WV,25255
LINDEN,-81.229061,270,WV,25256
LOCKNEY,-80.945075,89,WV,25258
LOONEYVILLE,-81.28219,600,WV,25259
MASON,-82.028215,2598,WV,25260
MILLSTONE,-81.086352,748,WV,25261
MILLWOOD,-81.824832,1379,WV,25262
MOUNT ALTO,-81.878374,275,WV,25264
ULER,-81.167579,724,WV,25266
NORMANTOWN,-80.941936,183,WV,25267
MINNORA,-81.09614,641,WV,25268
REEDY,-81.419785,3014,WV,25270
RIPLEY,-81.701987,6580,WV,25271
ROCK CASTLE,-81.767414,82,WV,25272
SAND RIDGE,-81.032372,163,WV,25274
SANDYVILLE,-81.654315,1611,WV,25275
SPENCER,-81.33026,6007,WV,25276
STATTS MILLS,-81.615579,368,WV,25279
STUMPTOWN,-80.970026,275,WV,25280
TARIFF,-81.212361,191,WV,25281
VALLEY FORK,-81.152177,530,WV,25283
WALLBACK,-81.093535,181,WV,25285
WALTON,-81.395757,1961,WV,25286
WEST COLUMBIA,-82.090529,1009,WV,25287
CHARLESTON,-81.630606,4139,WV,25301
BIG CHIMNEY,-81.623876,20267,WV,25302
SOUTH CHARLESTON,-81.684079,8198,WV,25303
CHARLESTON,-81.590272,9368,WV,25304
MALDEN,-81.536813,7992,WV,25306
SOUTH CHARLESTON,-81.734462,10179,WV,25309
CHARLESTON,-81.599282,10091,WV,25311
CHARLESTON,-81.674688,13224,WV,25312
CROSS LANES,-81.764877,13061,WV,25313
CHARLESTON,-81.668988,17108,WV,25314
MARMET,-81.554361,4317,WV,25315
SISSONVILLE,-81.629585,7220,WV,25320
MARTINSBURG,-77.958915,36800,WV,25401
HANCOCK,-78.219217,9219,WV,25411
BUNKER HILL,-78.048718,5419,WV,25413
CHARLES TOWN,-77.856254,14351,WV,25414
FALLING WATERS,-77.885152,4428,WV,25419
GERRARDSTOWN,-78.114119,2481,WV,25420
GREAT CACAPON,-78.33312,1108,WV,25422
HARPERS FERRY,-77.769449,7126,WV,25425
CHERRY RUN,-78.056016,7415,WV,25427
INWOOD,-78.024189,3646,WV,25428
KEARNEYSVILLE,-77.958762,3468,WV,25430
LEVELS,-78.55078,28,WV,25431
PAW PAW,-78.458573,1696,WV,25434
POINTS,-78.564148,106,WV,25437
RANSON,-77.860572,3010,WV,25438
SHENANDOAH JUNCT,-77.88924,1907,WV,25442
SHEPHERDSTOWN,-77.815819,5388,WV,25443
SLANESVILLE,-78.505971,468,WV,25444
SUMMIT POINT,-77.958552,676,WV,25446
ALKOL,-81.983972,1161,WV,25501
APPLE GROVE,-82.172556,115,WV,25502
ASHTON,-82.108907,1494,WV,25503
BARBOURSVILLE,-82.295973,10205,WV,25504
BIG CREEK,-82.016056,712,WV,25505
BRANCHLAND,-82.268367,642,WV,25506
CHAPMANVILLE,-82.051241,8874,WV,25508
CULLODEN,-82.068963,2569,WV,25510
DUNLOW,-82.38266,835,WV,25511
EAST LYNN,-82.327931,1722,WV,25512
FORT GAY,-82.554124,3499,WV,25514
GALLIPOLIS FERRY,-82.153496,2121,WV,25515
RADNOR,-82.46692,2111,WV,25517
GLENWOOD,-82.143431,3201,WV,25520
GRIFFITHSVILLE,-81.982028,521,WV,25521
HAMLIN,-82.104695,2993,WV,25523
FERRELLSBURG,-82.155358,1611,WV,25524
HURRICANE,-81.994329,16250,WV,25526
JULIAN,-81.864185,670,WV,25529
KENOVA,-82.573649,7491,WV,25530
COVE GAP,-82.256206,326,WV,25534
LAVALETTE,-82.428707,5928,WV,25535
LESAGE,-82.295667,2972,WV,25537
MIDKIFF,-82.154227,470,WV,25540
MILTON,-82.145784,7168,WV,25541
MYRA,-82.135097,146,WV,25544
ONA,-82.218093,5959,WV,25545
PALERMO,-82.046018,115,WV,25546
PECKS MILL,-81.965382,117,WV,25547
POINT PLEASANT,-82.113247,7981,WV,25550
PRICHARD,-82.575297,1215,WV,25555
RANGER,-82.19078,5703,WV,25557
SALT ROCK,-82.247041,1482,WV,25559
SCOTT DEPOT,-81.900481,5893,WV,25560
SIAS,-82.085779,384,WV,25563
SOD,-81.86814,3529,WV,25564
MORRISVALE,-81.991778,1449,WV,25565
SUMERCO,-81.894317,638,WV,25567
SWEETLAND,-82.034464,378,WV,25568
WAYNE,-82.433926,4992,WV,25570
WEST HAMLIN,-82.184348,1612,WV,25571
WOODVILLE,-81.911281,262,WV,25572
YAWKEY,-81.956828,690,WV,25573
WEST LOGAN,-82.002092,14143,WV,25601
ROBINETTE,-81.758912,2986,WV,25607
BAISDEN,-81.932758,1183,WV,25608
DAVIN,-81.805706,2388,WV,25617
GILBERT,-81.866468,2027,WV,25621
HAMPDEN,-81.947014,1352,WV,25623
EARLING,-81.929291,847,WV,25632
HUNT,-81.865228,3932,WV,25635
BARNABUS,-82.004931,2369,WV,25638
VERNER,-81.864801,1487,WV,25650
WHARNCLIFFE,-81.956604,428,WV,25651
DEHUE,-81.872699,2524,WV,25654
WILLIAMSON,-82.264163,8866,WV,25661
BREEDEN,-82.254748,773,WV,25666
CRUM,-82.462359,763,WV,25669
MYRTLE,-82.131922,4639,WV,25670
DINGESS,-82.195108,2012,WV,25671
KERMIT,-82.374065,3549,WV,25674
LENORE,-82.269336,2521,WV,25676
LOBATA,-82.145694,3232,WV,25678
MEADOR,-82.065904,1640,WV,25682
THACKER,-82.127333,1064,WV,25694
WILSONDALE,-82.381358,897,WV,25699
HUNTINGTON,-82.442348,20896,WV,25701
HUNTINGTON,-82.391083,7290,WV,25702
HUNTINGTON,-82.422666,6570,WV,25703
HUNTINGTON,-82.503646,18311,WV,25704
HUNTINGTON,-82.36901,22276,WV,25705
BECKLEY,-81.206084,45196,WV,25801
AMIGO,-81.349145,684,WV,25811
ANSTED,-81.095487,1451,WV,25812
BEAVER,-81.073104,4868,WV,25813
BOLT,-81.415612,524,WV,25817
CAMP CREEK,-81.111073,65,WV,25820
COOL RIDGE,-81.10528,1731,WV,25825
CRAB ORCHARD,-81.249098,5209,WV,25827
CLIFFTOP,-80.947114,1432,WV,25831
DANIELS,-81.139108,2533,WV,25832
EDMOND,-81.032634,69,WV,25837
FAIRDALE,-81.401758,175,WV,25839
CUNARD,-81.080969,8013,WV,25840
FLAT TOP,-81.127976,623,WV,25841
GHENT,-81.101921,749,WV,25843
GLEN DANIEL,-81.403294,123,WV,25844
GLEN FORK,-81.540209,189,WV,25845
SULLIVAN,-81.13048,99,WV,25847
GLEN ROGERS,-81.428989,367,WV,25848
HICO,-80.963763,721,WV,25854
JOSEPHINE,-81.217584,476,WV,25857
LANSING,-81.02772,89,WV,25862
LAWTON,-80.992449,17,WV,25864
LESTER,-81.309542,1157,WV,25865
LOOKOUT,-80.92006,338,WV,25868
MABEN,-81.391371,415,WV,25870
SAULSVILLE,-81.457706,624,WV,25876
MOUNT HOPE,-81.170419,4348,WV,25880
MULLENS,-81.389015,2590,WV,25882
HARVEY,-81.134425,14805,WV,25901
ODD,-81.187183,577,WV,25902
WINDING GULF,-81.231022,13,WV,25908
RAMSEY,-81.015047,460,WV,25912
RAVENCLIFF,-81.496736,1457,WV,25913
EAST GULF,-81.294753,1183,WV,25915
SCARBRO,-81.245731,1074,WV,25917
ABRAHAM,-81.1023,2548,WV,25918
SLAB FORK,-81.227928,2872,WV,25920
SPANISHBURG,-81.106941,883,WV,25922
STEPHENSON,-81.333914,441,WV,25928
SURVEYOR,-81.33919,416,WV,25932
THURMOND,-81.071428,62,WV,25936
VICTOR,-81.032223,516,WV,25938
HINTON,-80.867779,6150,WV,25951
CHARMCO,-80.707745,1643,WV,25958
RAINELLE,-80.782064,3320,WV,25962
ELTON,-80.825207,208,WV,25965
GREEN SULPHUR SP,-80.839922,742,WV,25966
STREETER,-80.995717,1270,WV,25969
LERONA,-80.979574,507,WV,25971
MEADOW BRIDGE,-80.852144,1446,WV,25976
MEADOW CREEK,-80.91742,157,WV,25977
NIMITZ,-80.94462,577,WV,25978
PIPESTEM,-80.946345,677,WV,25979
MARFRANCE,-80.717286,1936,WV,25981
KESSLER,-80.689971,1464,WV,25984
SANDSTONE,-80.871564,435,WV,25985
SPRING DALE,-80.814996,79,WV,25986
TRUE,-80.930837,340,WV,25988
WHITE OAK,-81.058875,284,WV,25989
ELM GROVE,-80.685126,49136,WV,26003
BENWOOD,-80.71603,4032,WV,26031
BETHANY,-80.55463,487,WV,26032
CAMERON,-80.566876,2743,WV,26033
CHESTER,-80.558439,5966,WV,26034
COLLIERS,-80.549341,2602,WV,26035
DALLAS,-80.550804,822,WV,26036
FOLLANSBEE,-80.584954,7676,WV,26037
GLEN DALE,-80.732263,3418,WV,26038
GLEN EASTON,-80.666069,2477,WV,26039
MC MECHEN,-80.73082,2130,WV,26040
MOUNDSVILLE,-80.730971,18627,WV,26041
NEW CUMBERLAND,-80.590108,5779,WV,26047
NEWELL,-80.601126,2316,WV,26050
PROCTOR,-80.761779,1785,WV,26055
TRIADELPHIA,-80.59529,2320,WV,26059
VALLEY GROVE,-80.555059,1705,WV,26060
WEIRTON,-80.568307,25107,WV,26062
WELLSBURG,-80.596061,12292,WV,26070
PARKERSBURG,-81.535412,35886,WV,26101
NORTH PARKERSBUR,-81.526109,9260,WV,26104
VIENNA,-81.541143,11696,WV,26105
BELLEVILLE,-81.692316,1240,WV,26133
WILLOW ISLAND,-81.27881,1562,WV,26134
BENS RUN,-81.066534,282,WV,26135
BIG BEND,-81.13603,844,WV,26136
NOBE,-81.069813,371,WV,26137
BROHARD,-81.177528,23,WV,26138
CRESTON,-81.236905,340,WV,26141
DAVISVILLE,-81.479863,3667,WV,26142
ELIZABETH,-81.398889,3052,WV,26143
FIVE FORKS,-81.086623,78,WV,26145
FRIENDLY,-81.034544,1073,WV,26146
GRANTSVILLE,-81.076294,1873,WV,26147
MACFARLAN,-81.177627,437,WV,26148
MIDDLEBOURNE,-80.886067,2527,WV,26149
MINERALWELLS,-81.519096,5463,WV,26150
MOUNT ZION,-81.119473,227,WV,26151
MUNDAY,-81.204048,117,WV,26152
MURRAYSVILLE,-81.771368,452,WV,26153
NEW MARTINSVILLE,-80.856541,7617,WV,26155
PADEN CITY,-80.926482,3513,WV,26159
PALESTINE,-81.42803,935,WV,26160
PETROLEUM,-81.240607,419,WV,26161
RAVENSWOOD,-81.752377,6428,WV,26164
READER,-80.751583,2289,WV,26167
ROCKPORT,-81.571333,1068,WV,26169
SAINT MARYS,-81.172499,5523,WV,26170
SHERMAN,-81.700916,749,WV,26173
SISTERSVILLE,-80.981828,3113,WV,26175
SMITHVILLE,-81.061953,590,WV,26178
TANNER,-80.959719,389,WV,26179
WALKER,-81.386577,3218,WV,26180
NEW ENGLAND,-81.640719,8532,WV,26181
WAVERLY,-81.381938,2836,WV,26184
WICK,-80.968044,479,WV,26185
WILEYVILLE,-80.647251,343,WV,26186
WILLIAMSTOWN,-81.456608,5207,WV,26187
TENNERTON,-80.217824,16829,WV,26201
FENWICK,-80.634972,393,WV,26202
ERBACON,-80.574232,318,WV,26203
CRAIGSVILLE,-80.64438,3070,WV,26205
COWEN,-80.535807,2469,WV,26206
GAULEY MILLS,-80.591408,1191,WV,26208
ADRIAN,-80.288663,794,WV,26210
CENTURY,-80.175688,235,WV,26214
CLEVELAND,-80.342849,456,WV,26215
DIANA,-80.431962,1172,WV,26217
ALEXANDER,-80.274339,2398,WV,26218
REPLETE,-80.402345,730,WV,26222
HELVETIA,-80.138167,27,WV,26224
KANAWHA HEAD,-80.372734,171,WV,26228
PICKENS,-80.209784,382,WV,26230
ROCK CAVE,-80.316276,649,WV,26234
SELBYVILLE,-80.312955,40,WV,26236
TALLMANSVILLE,-80.15799,507,WV,26237
VOLGA,-80.143209,969,WV,26238
ELKINS,-79.847115,14027,WV,26241
BELINGTON,-79.949508,5189,WV,26250
BEVERLY,-79.865121,3206,WV,26253
WYMER,-79.619347,128,WV,26254
COALTON,-79.976724,1422,WV,26257
DAVIS,-79.456278,1459,WV,26260
RICHWOOD,-80.544481,4129,WV,26261
DRYFORK,-79.453403,116,WV,26263
DURBIN,-79.793464,75,WV,26264
UPPERGLADE,-80.496464,383,WV,26266
ELLAMORE,-80.092611,482,WV,26267
GLADY,-79.734202,615,WV,26268
HAMBLETON,-79.641565,930,WV,26269
HARMAN,-79.524599,700,WV,26270
HENDRICKS,-79.630302,318,WV,26271
HUTTONSVILLE,-79.977544,1072,WV,26273
KERENS,-79.775427,569,WV,26276
MABIE,-80.013061,427,WV,26278
MILL CREEK,-79.978569,2219,WV,26280
MONTERVILLE,-80.122391,79,WV,26282
MONTROSE,-79.789577,1513,WV,26283
PARSONS,-79.673448,2432,WV,26287
BOLAIR,-80.399798,3914,WV,26288
RED CREEK,-79.53009,318,WV,26289
SLATYFORK,-80.040353,448,WV,26291
THOMAS,-79.503,966,WV,26292
VALLEY BEND,-79.916037,804,WV,26293
MINGO,-80.044911,1013,WV,26294
JOB,-79.557752,384,WV,26296
BOGGS,-80.607389,544,WV,26299
NUTTER FORT STON,-80.348683,33089,WV,26301
WILBUR,-80.817157,1201,WV,26320
ALUM BRIDGE,-80.688196,1015,WV,26321
ALVY,-80.668921,143,WV,26322
AUBURN,-80.883656,326,WV,26325
BEREA,-80.922322,106,WV,26327
BLANDVILLE,-80.735856,35,WV,26328
BRIDGEPORT,-80.242692,11747,WV,26330
BRISTOL,-80.510541,1424,WV,26332
GEM,-80.658989,1513,WV,26335
CAIRO,-81.155427,1379,WV,26337
CAMDEN,-80.591531,584,WV,26338
CENTER POINT,-80.635227,121,WV,26339
COXS MILLS,-80.874592,796,WV,26342
CRAWFORD,-80.400749,517,WV,26343
HIGHLAND,-81.060382,880,WV,26346
WENDEL,-80.128179,2620,WV,26347
FOLSOM,-80.525806,359,WV,26348
BALDWIN,-80.82783,2768,WV,26351
GRAFTON,-80.028509,10102,WV,26354
GREENWOOD,-80.878899,454,WV,26360
MAHONE,-81.045967,2962,WV,26362
HAZELGREEN,-80.980578,203,WV,26367
HORNER,-80.365576,365,WV,26372
INDEPENDENCE,-79.882161,1227,WV,26374
WILDCAT,-80.477002,589,WV,26376
JACKSONBURG,-80.643697,406,WV,26377
JANE LEW,-80.431059,4529,WV,26378
LIMA,-80.724703,153,WV,26383
LINN,-80.730046,759,WV,26384
LOST CREEK,-80.377674,3740,WV,26385
LUMBERPORT,-80.367635,2300,WV,26386
MEADOWBROOK,-80.325668,1373,WV,26404
KASSON,-79.921574,1382,WV,26405
MOUNT CLARE,-80.289948,1558,WV,26408
NEWBERNE,-80.902838,86,WV,26409
NEWBURG,-79.828036,1206,WV,26410
NEW MILTON,-80.707617,783,WV,26411
ORLANDO,-80.560122,209,WV,26412
TOLL GATE,-80.958482,2597,WV,26415
BROADDUS,-80.038531,7934,WV,26416
HASTINGS,-80.677213,881,WV,26419
PULLMAN,-80.934685,247,WV,26421
ROANOKE,-80.498537,576,WV,26423
MANHEIM,-79.642977,404,WV,26425
SALEM,-80.589792,5874,WV,26426
SHINNSTON,-80.283399,6044,WV,26431
SMITHFIELD,-80.558245,775,WV,26437
STOUTS MILLS,-80.741131,717,WV,26439
THORNTON,-79.909645,1144,WV,26440
TROY,-80.754921,115,WV,26443
TUNNELTON,-79.747818,4076,WV,26444
WALKERSVILLE,-80.480221,737,WV,26447
WALLACE,-80.486468,1372,WV,26448
WEST MILFORD,-80.363049,1365,WV,26451
WESTON,-80.473656,9912,WV,26452
WEST UNION,-80.791057,3133,WV,26456
WOLF SUMMIT,-80.438704,1116,WV,26462
STAR CITY,-79.954225,70185,WV,26505
ALBRIGHT,-79.635811,858,WV,26519
BLACKSVILLE,-80.232646,13,WV,26521
BRUCETON MILLS,-79.615941,3857,WV,26525
CORE,-80.23068,453,WV,26529
KINGWOOD,-79.70629,6716,WV,26537
MAIDSVILLE,-80.083193,2047,WV,26541
CASCADE,-79.800993,658,WV,26542
PURSGLOVE,-80.061798,322,WV,26546
REEDSVILLE,-79.810061,3551,WV,26547
MONONGAH,-80.146041,41565,WV,26554
BAXTER,-80.141691,748,WV,26560
BIG RUN,-80.583717,647,WV,26561
COBURN,-80.405931,697,WV,26562
ENTERPRISE,-80.316704,1800,WV,26568
FAIRVIEW,-80.252918,2406,WV,26570
FARMINGTON,-80.256643,3622,WV,26571
HUNDRED,-80.474552,1214,WV,26575
LITTLETON,-80.569478,458,WV,26581
MANNINGTON,-80.355243,5323,WV,26582
METZ,-80.416815,924,WV,26585
RACHEL,-80.295694,274,WV,26587
RIVESVILLE,-80.141744,2938,WV,26588
WADESTOWN,-80.327462,329,WV,26589
WANA,-80.305106,272,WV,26590
WORTHINGTON,-80.290468,1506,WV,26591
HEROLD,-80.681072,3517,WV,26601
